age,marital,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,previously_contacted,job,education,default,housing,loan,contact
38,0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,3.0,0.0,0.0,0.0,0.0
27,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,3.0,0.0,1.0,0.0,0.0
40,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,0.0,0.0
42,1,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,0.0,0.0,1.0,1.0,0.0
31,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,6.0,6.0,0.0,1.0,0.0,0.0
43,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
39,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
50,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,5.0,0.0,1.0,0.0,0.0
43,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
28,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
55,2,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,10.0,3.0,0.0,1.0,1.0,0.0
28,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
39,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
50,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,6.0,0.0,0.0,1.0,0.0
28,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,1.0,0.0,0.0
28,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
45,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,6.0,0.0,1.0,0.0,0.0
32,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,5.0,0.0,1.0,0.0,1.0
48,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
32,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,5.0,0.0,0.0,0.0,0.0
25,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,3.0,0.0,0.0,1.0,0.0
36,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,0.0,0.0
52,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,0.0,0.0
44,2,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,0.0,0.0,1.0,0.0,0.0
40,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,0.0,0.0
40,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,0.0,0.0
40,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,1.0
42,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,0.0,0.0,1.0,0.0,0.0
50,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,0.0,0.0
43,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
35,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,2.0,0.0,0.0,0.0,0.0
39,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,6.0,1.0,0.0,1.0,0.0,0.0
53,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,3.0,0.0,0.0,0.0,0.0
40,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,0.0,0.0,0.0
40,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,0.0,0.0,0.0
27,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,0.0,0.0
39,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
32,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,0.0,0.0,0.0,0.0,1.0
29,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,6.0,0.0,0.0,0.0,0.0
51,0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,0.0,0.0,0.0
38,2,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
34,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,6.0,0.0,1.0,0.0,0.0
42,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,1.0,0.0,0.0
33,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,1.0
45,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,5.0,0.0,0.0,0.0,0.0
35,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,0.0,0.0,0.0
48,1,7,4,7,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,1.0,0.0
52,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,0.0,0.0
45,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
50,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
31,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,0.0,0.0
51,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,0.0,0.0,0.0,0.0,0.0
45,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,5.0,0.0,0.0,0.0,0.0
49,0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
43,2,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,3.0,0.0,1.0,1.0,0.0
31,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,2.0,6.0,0.0,1.0,0.0,0.0
28,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,1.0,0.0
50,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,6.0,0.0,0.0,0.0,0.0
57,1,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,0.0,0.0,0.0,0.0,1.0
39,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,0.0,0.0
50,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,6.0,0.0,1.0,0.0,0.0
47,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,1.0,0.0,1.0,0.0,0.0
45,0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
58,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,5.0,0.0,1.0,0.0,0.0
46,0,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,6.0,0.0,0.0,1.0,0.0
55,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
41,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,6.0,2.0,0.0,1.0,0.0,0.0
54,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,5.0,0.0,1.0,0.0,0.0
28,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,1.0,1.0,0.0
27,2,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
49,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,1.0,0.0
54,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,1.0,0.0,1.0
48,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,1.0,1.0
54,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,0.0,0.0,0.0
58,2,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,5.0,0.0,1.0,0.0,0.0
55,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,2.0,0.0,1.0,0.0,1.0
42,2,7,4,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
34,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,6.0,0.0,1.0,1.0,0.0
58,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,5.0,0.0,1.0,1.0,0.0
53,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,1.0
54,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,5.0,0.0,0.0,1.0,0.0
39,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,0.0,0.0
59,0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,6.0,0.0,0.0,0.0,1.0
28,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
42,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,0.0,0.0
35,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,2.0,0.0,0.0,0.0,0.0
28,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
39,2,7,4,13,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
48,0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,6.0,5.0,0.0,0.0,0.0,1.0
53,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,1.0,0.0,1.0
54,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
26,2,7,4,12,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,0.0,0.0
60,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,0.0,0.0,0.0
32,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
55,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,10.0,3.0,0.0,1.0,1.0,0.0
30,2,7,4,26,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,3.0,0.0,0.0,0.0,0.0
58,2,7,4,7,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,2.0,0.0,0.0,0.0,0.0
50,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,6.0,0.0,0.0,0.0,0.0
38,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,3.0,0.0,0.0,0.0,0.0
56,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,1.0,0.0
36,2,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,0.0,0.0,0.0
32,0,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,2.0,6.0,0.0,0.0,0.0,0.0
46,0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,6.0,0.0,0.0,0.0,0.0
45,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,1.0,0.0,0.0,1.0,0.0
47,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
55,2,7,4,8,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,5.0,0.0,1.0,0.0,0.0
58,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,0.0,0.0,0.0
33,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,3.0,0.0,1.0,0.0,0.0
33,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,0.0,0.0
28,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,0.0,0.0
58,2,7,4,30,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,0.0,0.0
52,0,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,0.0,0.0
43,2,7,4,7,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,0.0,0.0,0.0
53,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,5.0,0.0,0.0,0.0,0.0
39,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,6.0,6.0,0.0,0.0,0.0,0.0
51,2,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
48,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,0.0,0.0
60,2,7,4,8,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,3.0,0.0,0.0,0.0,0.0
28,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,0.0,1.0,0.0
45,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,0.0,0.0,0.0,0.0,0.0
49,0,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
52,2,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,1.0,0.0
35,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,10.0,2.0,0.0,0.0,0.0,0.0
35,0,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,0.0,0.0,0.0
27,1,7,4,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,1.0,0.0
31,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,0.0,1.0,0.0
43,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,2.0,6.0,0.0,0.0,1.0,0.0
57,1,7,4,11,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,0.0,0.0,0.0,1.0,1.0
53,2,7,4,7,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,3.0,0.0,1.0,0.0,0.0
59,2,7,4,17,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,3.0,0.0,1.0,0.0,0.0
32,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,1.0
35,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,10.0,2.0,0.0,1.0,1.0,0.0
56,2,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,0.0,1.0,0.0
42,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,1.0,0.0
44,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,1.0,0.0
38,0,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,1.0,0.0
56,2,7,4,9,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,1.0,0.0
48,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
25,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,1.0,1.0,0.0
42,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,3.0,0.0,1.0,0.0,0.0
45,2,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,0.0,0.0,0.0,0.0,0.0
51,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,1.0
28,1,7,4,12,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,1.0,0.0
40,0,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,2.0,0.0,1.0,1.0,0.0
28,1,7,4,9,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
39,2,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
50,2,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,5.0,0.0,1.0,1.0,0.0
44,2,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
54,2,7,4,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,0.0,1.0,1.0
49,2,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,1.0,0.0,0.0
43,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,1.0,0.0
47,0,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,1.0,0.0,0.0
48,2,7,0,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,1.0,1.0
36,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,1.0,0.0
54,2,7,0,17,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,1.0,0.0,1.0,0.0,0.0
30,1,7,0,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,1.0,1.0,0.0
42,1,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,2.0,6.0,0.0,0.0,0.0,0.0
45,1,7,0,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,2.0,6.0,0.0,0.0,0.0,0.0
59,0,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,1.0,0.0
42,2,7,0,30,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,6.0,6.0,0.0,0.0,0.0,0.0
50,0,7,0,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,0.0,0.0,0.0
40,0,7,0,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,1.0,0.0
47,1,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,1.0,0.0,0.0
41,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,1.0,0.0
44,0,7,0,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,0.0,0.0,0.0
56,2,7,0,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,2.0,0.0,1.0,0.0,0.0
41,2,7,0,8,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,0.0,0.0
51,0,7,0,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,5.0,0.0,1.0,0.0,0.0
40,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,1.0,0.0,1.0,0.0,0.0
34,2,7,0,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
43,2,7,0,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
51,0,7,0,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
49,2,7,0,11,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
43,1,7,0,20,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,0.0,0.0
36,2,7,0,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,1.0,0.0,0.0
50,0,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,0.0,0.0,0.0
47,1,7,0,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,1.0,0.0,0.0
36,1,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,2.0,0.0,0.0,0.0,0.0
38,2,7,0,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,6.0,0.0,1.0,0.0,0.0
59,2,7,0,7,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,6.0,0.0,1.0,0.0,0.0
40,2,7,0,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,5.0,0.0,1.0,0.0,0.0
38,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,0.0,0.0,0.0
46,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,0.0,0.0,0.0
37,0,7,0,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,1.0,0.0
31,1,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,1.0,0.0,0.0
55,2,7,0,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
53,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,1.0,0.0
45,2,7,0,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,5.0,0.0,1.0,1.0,0.0
41,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,0.0,0.0
51,0,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,0.0,0.0
48,2,7,0,7,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,1.0,0.0
45,0,7,0,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,1.0,0.0
38,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,0.0,0.0
30,2,7,0,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,0.0,0.0,0.0
43,0,7,0,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,3.0,0.0,1.0,1.0,0.0
40,2,7,0,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,5.0,0.0,0.0,0.0,1.0
46,2,7,0,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,0.0,0.0,0.0
57,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,9.0,5.0,0.0,0.0,0.0,0.0
56,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,6.0,0.0,0.0,0.0,0.0
39,2,7,0,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,3.0,0.0,1.0,0.0,0.0
40,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,5.0,0.0,0.0,0.0,0.0
47,2,7,0,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,1.0,5.0,0.0,1.0,1.0,0.0
46,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,0.0,0.0,0.0
31,1,7,0,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
59,2,7,0,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,5.0,2.0,0.0,0.0,0.0,0.0
50,0,7,0,7,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,4.0,6.0,0.0,0.0,0.0,1.0
42,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,6.0,6.0,0.0,0.0,0.0,0.0
55,2,7,0,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
39,1,7,0,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,1.0,0.0,0.0
42,2,7,0,12,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,6.0,0.0,0.0,0.0,0.0
42,2,7,0,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,6.0,6.0,0.0,0.0,0.0,0.0
44,0,7,0,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,1.0,1.0
42,2,7,0,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,0.0,3.0,0.0,1.0,1.0,1.0
44,0,7,0,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,False,7.0,3.0,0.0,1.0,1.0,0.0
